"","site","year","zone","transect","CA_MPA_Name_Short","site_status","site_designation","SPUL_bio","SPUL_legal_bio","ALLURCH","MACPYRAD","MESFRAAD","PANINT","SPUL","SPUL_legal","STRPURAD"
"196","ANACAPA_ADMIRALS_E",1999,"INNER","8","Anacapa Island SMCA","reference","SMCA",0,0,1164,192,102,0,0,0,1062
"197","ANACAPA_ADMIRALS_E",1999,"MID","1","Anacapa Island SMCA","reference","SMCA",0,0,2370,8,380,0,0,0,1990
"198","ANACAPA_ADMIRALS_E",1999,"MID","2","Anacapa Island SMCA","reference","SMCA",0,0,153,461,45,0,0,0,108
"199","ANACAPA_ADMIRALS_E",2004,"INMID","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"200","ANACAPA_ADMIRALS_E",2004,"INMID","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"201","ANACAPA_ADMIRALS_E",2004,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"202","ANACAPA_ADMIRALS_E",2004,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"203","ANACAPA_ADMIRALS_E",2004,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"204","ANACAPA_ADMIRALS_E",2004,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"205","ANACAPA_ADMIRALS_E",2004,"OUTMID","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"206","ANACAPA_ADMIRALS_E",2004,"OUTMID","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"207","ANACAPA_ADMIRALS_E",2005,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"208","ANACAPA_ADMIRALS_E",2005,"INNER","2","Anacapa Island SMCA","reference","SMCA",0.044360488834936,0,0,0,0,0,2,0,0
"209","ANACAPA_ADMIRALS_E",2005,"INNER","3","Anacapa Island SMCA","reference","SMCA",0.00514683027759137,0,0,0,0,0,1,0,0
"210","ANACAPA_ADMIRALS_E",2005,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"211","ANACAPA_ADMIRALS_E",2005,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"212","ANACAPA_ADMIRALS_E",2005,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"213","ANACAPA_ADMIRALS_E",2005,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0.0102936605551827,0,0,0,0,0,2,0,0
"214","ANACAPA_ADMIRALS_E",2005,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"215","ANACAPA_ADMIRALS_E",2006,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"216","ANACAPA_ADMIRALS_E",2006,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"217","ANACAPA_ADMIRALS_E",2006,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"218","ANACAPA_ADMIRALS_E",2006,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"219","ANACAPA_ADMIRALS_E",2006,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.00979706888514642,0,0,0,0,0,1,0,0
"220","ANACAPA_ADMIRALS_E",2006,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"221","ANACAPA_ADMIRALS_E",2006,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0.0258601896895957,0,0,0,0,0,1,0,0
"222","ANACAPA_ADMIRALS_E",2006,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"223","ANACAPA_ADMIRALS_E",2007,"INNER","1","Anacapa Island SMCA","reference","SMCA",0.0162806969739821,0,63,159,22,0,2,0,41
"224","ANACAPA_ADMIRALS_E",2007,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,42,371,12,3,0,0,30
"225","ANACAPA_ADMIRALS_E",2007,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"226","ANACAPA_ADMIRALS_E",2007,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"227","ANACAPA_ADMIRALS_E",2007,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0,0,551,0,279,0,0,0,272
"228","ANACAPA_ADMIRALS_E",2007,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,595,0,525,0,0,0,70
"229","ANACAPA_ADMIRALS_E",2007,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"230","ANACAPA_ADMIRALS_E",2007,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.00802899617824369,0,0,0,0,0,1,0,0
"231","ANACAPA_ADMIRALS_E",2008,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"232","ANACAPA_ADMIRALS_E",2008,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"233","ANACAPA_ADMIRALS_E",2008,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"234","ANACAPA_ADMIRALS_E",2008,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"235","ANACAPA_ADMIRALS_E",2008,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"236","ANACAPA_ADMIRALS_E",2008,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0.0118018644061535,0,0,0,0,0,1,0,0
"237","ANACAPA_ADMIRALS_E",2008,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"238","ANACAPA_ADMIRALS_E",2008,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"239","ANACAPA_ADMIRALS_E",2009,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,550,506,239,0,0,0,311
"240","ANACAPA_ADMIRALS_E",2009,"INNER","2","Anacapa Island SMCA","reference","SMCA",0.00648362808883566,0,483,264,204,0,1,0,279
"241","ANACAPA_ADMIRALS_E",2009,"INNER","3","Anacapa Island SMCA","reference","SMCA",0.0387671620809791,0,0,0,0,0,2,0,0
"242","ANACAPA_ADMIRALS_E",2009,"INNER","4","Anacapa Island SMCA","reference","SMCA",0.011630458366427,0,0,0,0,0,2,0,0
"243","ANACAPA_ADMIRALS_E",2009,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0,0,959,51,270,0,0,0,689
"244","ANACAPA_ADMIRALS_E",2009,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,571,43,229,0,0,0,342
"245","ANACAPA_ADMIRALS_E",2009,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"246","ANACAPA_ADMIRALS_E",2009,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.059298332327532,0,0,0,0,0,1,0,0
"247","ANACAPA_ADMIRALS_W",2005,"INNER","1","Anacapa Island SMCA","reference","SMCA",0.0022445489114855,0,0,0,0,0,1,0,0
"248","ANACAPA_ADMIRALS_W",2005,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"249","ANACAPA_ADMIRALS_W",2005,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"250","ANACAPA_ADMIRALS_W",2005,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"251","ANACAPA_ADMIRALS_W",2005,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.00400434221430408,0,0,0,0,0,1,0,0
"252","ANACAPA_ADMIRALS_W",2005,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0.0458042813382447,0,0,0,0,0,2,0,0
"253","ANACAPA_ADMIRALS_W",2005,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"254","ANACAPA_ADMIRALS_W",2005,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.00514683027759137,0,0,0,0,0,1,0,0
"255","ANACAPA_ADMIRALS_W",2006,"INNER","1","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"256","ANACAPA_ADMIRALS_W",2006,"INNER","2","Anacapa Island SMCA","reference","SMCA",0.00802899617824369,0,0,0,0,0,1,0,0
"257","ANACAPA_ADMIRALS_W",2006,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"258","ANACAPA_ADMIRALS_W",2006,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"259","ANACAPA_ADMIRALS_W",2006,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.0140572934248963,0,0,0,0,0,1,0,0
"260","ANACAPA_ADMIRALS_W",2006,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"261","ANACAPA_ADMIRALS_W",2006,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"262","ANACAPA_ADMIRALS_W",2006,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.00514683027759137,0,0,0,0,0,1,0,0
"263","ANACAPA_ADMIRALS_W",2007,"INNER","1","Anacapa Island SMCA","reference","SMCA",0.0656153139607159,0,3688,0,588,0,1,0,3100
"264","ANACAPA_ADMIRALS_W",2007,"INNER","2","Anacapa Island SMCA","reference","SMCA",0.00304176533819001,0,1372,327,483,0,1,0,889
"265","ANACAPA_ADMIRALS_W",2007,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"266","ANACAPA_ADMIRALS_W",2007,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"267","ANACAPA_ADMIRALS_W",2007,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.186960400099158,0,655,0,278,0,5,0,377
"268","ANACAPA_ADMIRALS_W",2007,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0.0530318117328944,0,454,0,266,0,2,0,188
"269","ANACAPA_ADMIRALS_W",2007,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0.0675861907969781,0,0,0,0,0,2,0,0
"270","ANACAPA_ADMIRALS_W",2007,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.147754711686663,0.144712946348473,0,0,0,0,3,2,0
"271","ANACAPA_ADMIRALS_W",2008,"INNER","1","Anacapa Island SMCA","reference","SMCA",0.0258601896895957,0,0,0,0,0,1,0,0
"272","ANACAPA_ADMIRALS_W",2008,"INNER","2","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"273","ANACAPA_ADMIRALS_W",2008,"INNER","3","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"274","ANACAPA_ADMIRALS_W",2008,"INNER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"275","ANACAPA_ADMIRALS_W",2008,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.0953221008852559,0,0,0,0,0,3,0,0
"276","ANACAPA_ADMIRALS_W",2008,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0.139597136781012,0.0723564731742364,0,0,0,0,3,1,0
"277","ANACAPA_ADMIRALS_W",2008,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0.319474885039611,0.132500409378695,0,0,0,0,7,1,0
"278","ANACAPA_ADMIRALS_W",2008,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0,0,0,0,0,0,0,0,0
"279","ANACAPA_ADMIRALS_W",2009,"INNER","1","Anacapa Island SMCA","reference","SMCA",0.107183313782835,0,3395,98,395,0,2,0,3000
"280","ANACAPA_ADMIRALS_W",2009,"INNER","2","Anacapa Island SMCA","reference","SMCA",0.35400860285393,0.261951583474489,3032,0,259,0,7,3,2773
"281","ANACAPA_ADMIRALS_W",2009,"INNER","3","Anacapa Island SMCA","reference","SMCA",0.0564343269086371,0,0,0,0,0,2,0,0
"282","ANACAPA_ADMIRALS_W",2009,"INNER","4","Anacapa Island SMCA","reference","SMCA",0.379115078637971,0.284391607751647,0,0,0,0,8,3,0
"283","ANACAPA_ADMIRALS_W",2009,"OUTER","1","Anacapa Island SMCA","reference","SMCA",0.15419663941736,0.103820457580224,1780,0,704,0,6,1,1076
"284","ANACAPA_ADMIRALS_W",2009,"OUTER","2","Anacapa Island SMCA","reference","SMCA",0,0,2601,0,413,0,0,0,2188
"285","ANACAPA_ADMIRALS_W",2009,"OUTER","3","Anacapa Island SMCA","reference","SMCA",0.00952539342702567,0,0,0,0,0,2,0,0
"286","ANACAPA_ADMIRALS_W",2009,"OUTER","4","Anacapa Island SMCA","reference","SMCA",0.0263742354852907,0,0,0,0,0,2,0,0
"287","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","1","Anacapa Island SMR","mpa","SMR",0.00802899617824369,0,0,0,0,0,1,0,0
"288","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"289","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","3","Anacapa Island SMR","mpa","SMR",0.0193752011218607,0,0,0,0,0,1,0,0
"290","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"291","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"292","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","6","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"293","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","7","Anacapa Island SMR","mpa","SMR",0.373632209121683,0.373632209121683,0,0,0,0,1,1,0
"294","ANACAPA_BLACK_SEA_BASS",2006,"OUTER","8","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"295","ANACAPA_BLACK_SEA_BASS",2007,"INNER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"296","ANACAPA_BLACK_SEA_BASS",2007,"INNER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"297","ANACAPA_BLACK_SEA_BASS",2007,"INNER","3","Anacapa Island SMR","mpa","SMR",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"298","ANACAPA_BLACK_SEA_BASS",2007,"INNER","4","Anacapa Island SMR","mpa","SMR",0.0952539225731872,0.0952539225731872,0,0,0,0,1,1,0
"299","ANACAPA_BLACK_SEA_BASS",2007,"INNER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"300","ANACAPA_BLACK_SEA_BASS",2007,"INNER","6","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"301","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"302","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","2","Anacapa Island SMR","mpa","SMR",0.373632209121683,0.373632209121683,0,0,0,0,1,1,0
"303","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","3","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"304","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"305","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"306","ANACAPA_BLACK_SEA_BASS",2007,"OUTER","6","Anacapa Island SMR","mpa","SMR",0.280738712677276,0.280738712677276,0,0,0,0,1,1,0
"307","ANACAPA_BLACK_SEA_BASS",2008,"INNER","1","Anacapa Island SMR","mpa","SMR",0.17816537166556,0.17816537166556,0,0,0,0,1,1,0
"308","ANACAPA_BLACK_SEA_BASS",2008,"INNER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"309","ANACAPA_BLACK_SEA_BASS",2008,"INNER","3","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"310","ANACAPA_BLACK_SEA_BASS",2008,"INNER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"311","ANACAPA_BLACK_SEA_BASS",2008,"INNER","5","Anacapa Island SMR","mpa","SMR",0.00514683027759137,0,0,0,0,0,1,0,0
"312","ANACAPA_BLACK_SEA_BASS",2008,"INNER","6","Anacapa Island SMR","mpa","SMR",0.201965762937638,0.201965762937638,0,0,0,0,2,2,0
"313","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","1","Anacapa Island SMR","mpa","SMR",0.0427625160000547,0,0,0,0,0,1,0,0
"314","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"315","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","3","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"316","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"317","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","5","Anacapa Island SMR","mpa","SMR",0.248303718669259,0.248303718669259,0,0,0,0,1,1,0
"318","ANACAPA_BLACK_SEA_BASS",2008,"OUTER","6","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"319","ANACAPA_BLACK_SEA_BASS",2009,"INNER","1","Anacapa Island SMR","mpa","SMR",0.195552131876321,0.176176930754461,0,0,0,0,3,2,0
"320","ANACAPA_BLACK_SEA_BASS",2009,"INNER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"321","ANACAPA_BLACK_SEA_BASS",2009,"INNER","3","Anacapa Island SMR","mpa","SMR",0.181108015870169,0.143095984794476,0,0,0,0,2,1,0
"322","ANACAPA_BLACK_SEA_BASS",2009,"INNER","4","Anacapa Island SMR","mpa","SMR",0.376145307526275,0.376145307526275,0,0,0,0,2,2,0
"323","ANACAPA_BLACK_SEA_BASS",2009,"INNER","5","Anacapa Island SMR","mpa","SMR",0.0723564731742364,0.0723564731742364,0,0,0,0,1,1,0
"324","ANACAPA_BLACK_SEA_BASS",2009,"INNER","6","Anacapa Island SMR","mpa","SMR",0.334086998891845,0.334086998891845,0,0,0,0,2,2,0
"325","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"326","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"327","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","3","Anacapa Island SMR","mpa","SMR",0.293260658766674,0.245375677311371,0,0,0,0,3,2,0
"328","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","4","Anacapa Island SMR","mpa","SMR",0.0598761896592828,0,0,0,0,0,2,0,0
"329","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","5","Anacapa Island SMR","mpa","SMR",0.059298332327532,0,0,0,0,0,1,0,0
"330","ANACAPA_BLACK_SEA_BASS",2009,"OUTER","6","Anacapa Island SMR","mpa","SMR",0.189561093068941,0.17816537166556,0,0,0,0,4,1,0
"331","ANACAPA_BLACK_SEA_BASS",2010,"INNER","1","Anacapa Island SMR","mpa","SMR",0.0380120310756927,0,0,0,0,0,1,0,0
"332","ANACAPA_BLACK_SEA_BASS",2010,"INNER","2","Anacapa Island SMR","mpa","SMR",0.565618272628381,0.500002958667665,0,0,0,0,4,3,0
"333","ANACAPA_BLACK_SEA_BASS",2010,"INNER","3","Anacapa Island SMR","mpa","SMR",0.347501288609736,0.347501288609736,0,0,0,0,2,2,0
"334","ANACAPA_BLACK_SEA_BASS",2010,"INNER","4","Anacapa Island SMR","mpa","SMR",0.459602608691322,0.43099210369863,0,0,0,0,6,3,0
"335","ANACAPA_BLACK_SEA_BASS",2010,"INNER","5","Anacapa Island SMR","mpa","SMR",0.0118018644061535,0,0,0,0,0,1,0,0
"336","ANACAPA_BLACK_SEA_BASS",2010,"INNER","6","Anacapa Island SMR","mpa","SMR",0.845755464150573,0.709194374045574,0,0,0,0,6,2,0
"337","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"338","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"339","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","3","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"340","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","4","Anacapa Island SMR","mpa","SMR",0.0193752011218607,0,0,0,0,0,1,0,0
"341","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"342","ANACAPA_BLACK_SEA_BASS",2010,"OUTER","6","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"343","ANACAPA_BLACK_SEA_BASS",2011,"INNER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"344","ANACAPA_BLACK_SEA_BASS",2011,"INNER","2","Anacapa Island SMR","mpa","SMR",0.112875267932676,0.112875267932676,0,0,0,0,1,1,0
"345","ANACAPA_BLACK_SEA_BASS",2011,"INNER","3","Anacapa Island SMR","mpa","SMR",0.734689258028452,0.734689258028452,0,0,0,0,1,1,0
"346","ANACAPA_BLACK_SEA_BASS",2011,"INNER","4","Anacapa Island SMR","mpa","SMR",0.0224650264967263,0,0,0,0,0,1,0,0
"347","ANACAPA_BLACK_SEA_BASS",2011,"INNER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"348","ANACAPA_BLACK_SEA_BASS",2011,"INNER","6","Anacapa Island SMR","mpa","SMR",0.132500409378695,0.132500409378695,0,0,0,0,1,1,0
"349","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","1","Anacapa Island SMR","mpa","SMR",0.0952539225731872,0.0952539225731872,0,0,0,0,1,1,0
"350","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"351","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","3","Anacapa Island SMR","mpa","SMR",0.275209287402224,0.209593973441508,0,0,0,0,3,2,0
"352","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"353","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","5","Anacapa Island SMR","mpa","SMR",0.0874129191773247,0,0,0,0,0,3,0,0
"354","ANACAPA_BLACK_SEA_BASS",2011,"OUTER","6","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"355","ANACAPA_BLACK_SEA_BASS",2012,"INNER","1","Anacapa Island SMR","mpa","SMR",0.0656153139607159,0,0,0,0,0,1,0,0
"356","ANACAPA_BLACK_SEA_BASS",2012,"INNER","2","Anacapa Island SMR","mpa","SMR",0.122431037738923,0.122431037738923,0,0,0,0,1,1,0
"357","ANACAPA_BLACK_SEA_BASS",2012,"INNER","3","Anacapa Island SMR","mpa","SMR",0.154230326709133,0.154230326709133,0,0,0,0,1,1,0
"358","ANACAPA_BLACK_SEA_BASS",2012,"INNER","4","Anacapa Island SMR","mpa","SMR",0.0656153139607159,0,0,0,0,0,1,0,0
"359","ANACAPA_BLACK_SEA_BASS",2012,"INNER","5","Anacapa Island SMR","mpa","SMR",0.281924050472647,0.248303718669259,0,0,0,0,2,1,0
"360","ANACAPA_BLACK_SEA_BASS",2012,"INNER","6","Anacapa Island SMR","mpa","SMR",0.170316019194226,0.122431037738923,0,0,0,0,2,1,0
"361","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","1","Anacapa Island SMR","mpa","SMR",0.0871629357025857,0.0871629357025857,0,0,0,0,1,1,0
"362","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","2","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"363","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","3","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"364","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","4","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"365","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","5","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"366","ANACAPA_BLACK_SEA_BASS",2012,"OUTER","6","Anacapa Island SMR","mpa","SMR",0.283940029013975,0.283940029013975,0,0,0,0,2,2,0
"367","ANACAPA_BLACK_SEA_BASS",2017,"INNER","1","Anacapa Island SMR","mpa","SMR",0,0,0,0,0,0,0,0,0
"368","ANACAPA_BLACK_SEA_BASS",2017,"INNER","2","Anacapa Island SMR","mpa","SMR",0.204545521436184,0,0,0,0,0,9,0,0
"369","ANACAPA_BLACK_SEA_BASS",2017,"INNER","3","Anacapa Island SMR","mpa","SMR",0.304593074987318,0.280738712677276,0,0,0,0,3,1,0
"370","ANACAPA_BLACK_SEA_BASS",2017,"INNER","4","Anacapa Island SMR","mpa","SMR",0.052069324500589,0,0,0,0,0,2,0,0
"371","ANACAPA_BLACK_SEA_BASS",2017,"INNER","5","Anacapa Island SMR","mpa","SMR",0.371437484235609,0.20440530381526,0,0,0,0,6,1,0
"372","ANACAPA_BLACK_SEA_BASS",2017,"INNER","6","Anacapa Island SMR","mpa","SMR",0.718111788144135,0.579907105659143,0,0,0,0,12,3,0
"373","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","1","Anacapa Island SMR","mpa","SMR",0.103820457580224,0.103820457580224,0,0,0,0,1,1,0
"374","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","2","Anacapa Island SMR","mpa","SMR",0.406322307973521,0.309011944570296,0,0,0,0,4,2,0
"375","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","3","Anacapa Island SMR","mpa","SMR",0.592616858841804,0.534390364260029,0,0,0,0,4,1,0
"376","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","4","Anacapa Island SMR","mpa","SMR",0.0558380961390828,0,0,0,0,0,3,0,0
"377","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","5","Anacapa Island SMR","mpa","SMR",0.0395500619411257,0,0,0,0,0,4,0,0
"378","ANACAPA_BLACK_SEA_BASS",2017,"OUTER","6","Anacapa Island SMR","mpa","SMR",0.0128388342233364,0,0,0,0,0,2,0,0
"379","ANACAPA_BLACK_SEA_BASS",2018,"INNER","1","Anacapa Island SMR","mpa","SMR",0.347998895254439,0.280738712677276,0,0,0,0,3,1,0
"380","ANACAPA_BLACK_SEA_BASS",2018,"INNER","2","Anacapa Island SMR","mpa","SMR",1.12257676803655,1.02975257442513,0,0,0,0,8,4,0
"381","ANACAPA_BLACK_SEA_BASS",2018,"INNER","3","Anacapa Island SMR","mpa","SMR",0.105112940949638,0,0,0,0,0,3,0,0
"382","ANACAPA_BLACK_SEA_BASS",2018,"INNER","4","Anacapa Island SMR","mpa","SMR",0.112905167725065,0,0,0,0,0,4,0,0
