CA_MPA_Name_Short,year,y,mpa,reference,Diff,lnDiff,resp,time,HW,BA_HW,type,Location,Hectares,source,BA
Naples SMCA,2004,Macrocystis pyrifera,0.21973174903231613,0.20802352446964925,1.0537016571544175,0.052309352322513936,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2005,Macrocystis pyrifera,0.18989107930506796,0.06183574879227053,2.78261287263948,1.0233903685342087,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2006,Macrocystis pyrifera,0.15062111801242237,0.21625708884688094,0.7099053507274745,-0.34262362666773133,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2007,Macrocystis pyrifera,0.08591682419659735,0.10799651933867435,0.8128784199243732,-0.20717372560576408,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2008,Macrocystis pyrifera,0.12665406427221174,0.1751732829237555,0.7379793786368123,-0.30383939699859747,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2009,Macrocystis pyrifera,0.06238185255198488,0.0945179584120983,0.692530294809188,-0.3674032948606383,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2010,Macrocystis pyrifera,0.06427221172022685,0.0655324511657215,0.9833152581963793,-0.016825499980530453,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2011,Macrocystis pyrifera,0.052930056710775046,0.057971014492753624,0.925836655233151,-0.07705745813229449,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2012,Macrocystis pyrifera,0.07372400756143668,0.44234404536862004,0.18508922228258598,-1.6869172875561178,Den,0,N,B,SMCA,ML,673.8031024,LTER,Before
Naples SMCA,2013,Macrocystis pyrifera,0.09924385633270322,0.311279143037177,0.3400278502363348,-1.078727752266764,Den,1,N,B,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2014,Macrocystis pyrifera,0.29300567107750475,0.057971014492753624,4.457865949754334,1.4946701649185616,Den,2,Y,D,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2015,Macrocystis pyrifera,0.38752362948960306,0.36925015752993073,1.0481831624769469,0.04705834398363209,Den,3,Y,D,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2016,Macrocystis pyrifera,0.6512287334593574,0.1776937618147448,3.5229126800282007,1.2592881133659244,Den,4,Y,D,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2017,Macrocystis pyrifera,1,0.12980466288594833,7.224365619506918,1.9774594266150862,Den,5,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2018,Macrocystis pyrifera,0.2051039697542533,0.09073724007561437,2.1352974291611933,0.7586059480602263,Den,6,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2019,Macrocystis pyrifera,0.4187145557655955,0.16509136735979835,2.4485190916615687,0.8954833894186126,Den,7,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2020,Macrocystis pyrifera,0.3771266540642722,0.14618777567737873,2.478597651994997,0.9076929373372048,Den,8,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2021,Macrocystis pyrifera,0.13043478260869565,0.05166981726528041,2.2772044548891386,0.8229485743940964,Den,9,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2022,Macrocystis pyrifera,0.14366729678638943,0.013862633900441084,6.439662001584368,1.8624760545128873,Den,10,N,A,SMCA,ML,673.8031024,LTER,After
Naples SMCA,2023,Macrocystis pyrifera,0.3667296786389414,0.002520478890989287,30.089079013588325,3.4041622824496436,Den,11,N,A,SMCA,ML,673.8031024,LTER,After
Abalone Cove SMCA,2010,Semicossyphus pulcher,0.1926689659515128,0.08432534084092984,2.148616311848728,0.7648240590714023,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2010,Semicossyphus pulcher legal,0.21906591906156192,0.08204742513913665,2.488564114806161,0.9117058834234576,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2010,Semicossyphus pulcher,0.18181818181818182,0.13636363636363638,1.31055900621118,0.27045376849160346,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2010,Semicossyphus pulcher legal,0.3461538461538462,0.15384615384615385,2.1737089201877935,0.776434888376809,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Semicossyphus pulcher,0.35938344893431273,0.39905364579051206,0.9030195739252364,-0.10201104924943533,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Semicossyphus pulcher legal,0.3150607004144189,0.390460713510768,0.8117168287612272,-0.20860373269464672,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Semicossyphus pulcher,0.31818181818181823,0.32323232323232326,0.9848438920885118,-0.015272135559481037,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Semicossyphus pulcher legal,0.46153846153846156,0.5128205128205129,0.9019127023050514,-0.10323754597013421,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Panulirus interruptus,0.11764705882352942,0.0522875816993464,2.049317943336831,0.7175070272224768,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Strongylocentrotus purpuratus,0.43228890069038767,0.09724435003245412,4.1241230941913765,1.4168534139612945,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Macrocystis pyrifera,0.568412613575628,0.5148761802957421,1.1019982146069587,0.09712509059053435,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,All urchins,0.6055069480185281,0.13810259049579687,4.155949912543873,1.4245410213221705,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2011,Mesocentrotus franciscanus,1,0.235095785440613,4.120837892762233,1.4160565147138153,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Semicossyphus pulcher,0.10427534904909665,0.8322110664995114,0.13568492934207121,-1.9974197769523243,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Semicossyphus pulcher legal,0.123071137708705,0.9217553596937551,0.14281767882981877,-1.9461864354101421,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus,0,0.17334185426872883,0.05454291950894499,-2.9087673733137303,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus legal,0,0.2278986958277266,0.042034698698985136,-3.1692598422810363,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus sublegal,0,0.17334185426872883,0.05454291950894499,-2.9087673733137303,Bio,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Semicossyphus pulcher,0.09090909090909091,0.35353535353535354,0.2775771047513198,-1.2816565294304771,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Semicossyphus pulcher legal,0.23076923076923078,0.6666666666666667,0.3558165971959075,-1.0333398572950612,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus,0,0.1568627450980392,0.059929494712103404,-2.8145864958490483,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus legal,0,0.24242424242424238,0.03961584633853542,-3.2285260807003624,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Panulirus interruptus sublegal,0,0.13333333333333333,0.06976744186046512,-2.662587827025453,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Strongylocentrotus purpuratus,0.3587360594795539,0.049477783678527176,6.199559510699722,1.824478242865777,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Macrocystis pyrifera,0.256547300908605,0.376269374665954,0.6900554856028006,-0.37098327070675535,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,All urchins,0.4482758620689655,0.058157488419969115,6.723778600015103,1.905650288177247,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2012,Mesocentrotus franciscanus,0.5393103448275862,0.054712643678160915,8.488454706927177,2.138706970438468,Den,0,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Semicossyphus pulcher,0.016187552934638076,0.7991755611512253,0.032363252416299726,-3.43073168454015,Bio,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Semicossyphus pulcher legal,0,0.6599610766399981,0.014926240267796145,-4.204634523136244,Bio,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus,0,2.3852933519579247e-4,0.9767027736712315,-0.0235728966932464,Bio,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus legal,0,0,1,0,Bio,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus sublegal,0,2.3852933519579247e-4,0.9767027736712315,-0.0235728966932464,Bio,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Semicossyphus pulcher,0.045454545454545456,0.5555555555555556,0.0980532237899625,-2.3222448478393627,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Semicossyphus pulcher legal,0,0.48717948717948717,0.020113460546673543,-3.9063660091130052,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus,0,0.0261437908496732,0.2766726943942134,-1.2849200801298994,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus legal,0,0,1,0,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Panulirus interruptus sublegal,0,0.014814814814814814,0.40298507462686567,-0.908855753386637,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Strongylocentrotus purpuratus,0.27243759957514607,0.15341948427450286,1.7282981942393312,0.5471372216047694,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Macrocystis pyrifera,0.05852485301977551,0.2675930874755033,0.24685360014889637,-1.3989598300251131,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,All urchins,0.38111168296448794,0.17658832275404587,2.0961208996987315,0.7400884459492769,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2013,Mesocentrotus franciscanus,0.6275862068965516,0.14957854406130267,3.995438175270108,1.3851532541224012,Den,1,N,B,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Semicossyphus pulcher,0.13587254323768483,0.28126213134783484,0.500829072981956,-0.6914904078022774,Bio,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Semicossyphus pulcher legal,0.15753035020720946,0.27563323951218455,0.5865225997272735,-0.5335440784216595,Bio,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus,0,0,1,0,Bio,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus legal,0,0,1,0,Bio,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus sublegal,0,0,1,0,Bio,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Semicossyphus pulcher,0.18181818181818182,0.20075757575757577,0.910136592379583,-0.09416058921932145,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Semicossyphus pulcher legal,0.23076923076923078,0.2884615384615385,0.8067010309278351,-0.2148021490831202,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus,0,0.27450980392156865,0.03514817367332874,-3.348182620159862,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus legal,0,0,1,0,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Panulirus interruptus sublegal,0,0,1,0,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Strongylocentrotus purpuratus,1,0.0681536555142503,12.923259869985733,2.559028778447557,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Macrocystis pyrifera,0,0.4417423837520043,0.022136510453023506,-3.810526976905079,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,All urchins,1,0.07514153371075658,11.86260049567793,2.4733906356116835,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2014,Mesocentrotus franciscanus,0.16551724137931034,0.04873563218390804,2.9882583170254406,1.094690715014928,Den,2,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Semicossyphus pulcher,0.5094467973562828,0.4926158882574898,1.0334866236663227,0.0329381573044258,Bio,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Semicossyphus pulcher legal,0.499330297571115,0.5170852066004082,0.9663149168161848,-0.03426549705143682,Bio,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus,0,0.2282298574262082,0.04197626656892705,-3.1706509021098137,Bio,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus legal,0,0.09888742897706887,0.09183796599794775,-2.387729493891024,Bio,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus sublegal,0,0.2282298574262082,0.04197626656892705,-3.1706509021098137,Bio,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Semicossyphus pulcher,0.5454545454545455,0.4734848484848485,1.1488561579442182,0.13876680212140693,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Semicossyphus pulcher legal,0.3076923076923077,0.4567307692307693,0.680675731355583,-0.384669251645678,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus,0,0.5098039215686275,0.01923802338740098,-3.9508665735646997,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus legal,0,0.1212121212121212,0.07621247113163973,-2.5742301665360094,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Panulirus interruptus sublegal,0,0.3777777777777778,0.025787965616045842,-3.657847344866208,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Strongylocentrotus purpuratus,0.005841741901221454,0.0046910957691626825,1.0783226894806603,0.07540676858441026,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Macrocystis pyrifera,0.6076964190272581,0.4446151790486371,1.3587237019227942,0.30654580465534026,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,All urchins,0.03679876479670612,0.01049708354777835,2.2831913958695154,0.8255741992809497,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2015,Mesocentrotus franciscanus,0.16689655172413792,0.03189655172413793,4.222222222222221,1.440361582390166,Den,3,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Semicossyphus pulcher,0.04743373490818081,0.2253291326079034,0.24405705435490957,-1.4103532516993507,Bio,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Semicossyphus pulcher legal,0,0.19602401163278507,0.04853803166314366,-3.0254076303269914,Bio,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus,0.017578296643558797,0.33043534054778967,0.08100891229207564,-2.5131961020651374,Bio,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus legal,0,0,1,0,Bio,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus sublegal,0.017578296643558797,0.33043534054778967,0.08100891229207564,-2.5131961020651374,Bio,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Semicossyphus pulcher,0.8181818181818182,0.32575757575757575,2.4666064981949463,0.9028433186208391,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Semicossyphus pulcher legal,0,0.19230769230769232,0.049429657794676805,-3.007204674716228,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus,0.0784313725490196,0.7107843137254902,0.12268770402611533,-2.0981131439728995,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus legal,0,0,1,0,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Panulirus interruptus sublegal,0.04444444444444444,0.8,0.0672153635116598,-2.699853433898032,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Strongylocentrotus purpuratus,0.005841741901221454,0.0033191715347849187,1.1893939393939392,0.17344388276193706,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Macrocystis pyrifera,1,0.2786611437733832,3.4989122082635142,1.2524521225487764,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,All urchins,0.009607136730142391,0.004696345856922286,1.334150469853499,0.28829473712457054,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2016,Mesocentrotus franciscanus,0.02114942528735632,0.007931034482758623,1.7371794871794868,0.5522628136301636,Den,4,Y,D,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Semicossyphus pulcher,0.24454208645878833,0.37384905138450575,0.6631306904124944,-0.4107831884443072,Bio,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Semicossyphus pulcher legal,0.1580653491069095,0.2657301579268104,0.6095283532660242,-0.49506981224856583,Bio,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus,0.010333455151890754,0.026367444965338195,0.5591114572736844,-0.581406438808073,Bio,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus legal,0,0,1,0,Bio,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus sublegal,0.010333455151890754,0.026367444965338195,0.5591114572736844,-0.581406438808073,Bio,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Semicossyphus pulcher,0.4848484848484848,0.5852272727272728,0.8313605701921851,-0.18469167908546608,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Semicossyphus pulcher legal,0.15384615384615385,0.29807692307692313,0.5318352059925093,-0.6314216007989889,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus,0.0784313725490196,0.23529411764705882,0.360511590727418,-1.0202311709642329,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus legal,0,0,1,0,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Panulirus interruptus sublegal,0.04444444444444444,0.06666666666666667,0.7101449275362319,-0.3422862064866327,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Strongylocentrotus purpuratus,0.0019472473004071515,6.638343069569758e-5,1.186846038863976,0.1712994011189073,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Macrocystis pyrifera,0.5403527525387494,0.386825227151256,1.3868895294022574,0.32706349101019244,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,All urchins,0.003259564247726882,5.146680391147716e-4,1.2610540055473975,0.2319478836211392,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2017,Mesocentrotus franciscanus,0.007356321839080459,0.002413793103448275,1.3981481481481481,0.33514860969070465,Den,5,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Semicossyphus pulcher,0.4415415117497869,0.4578638194845849,0.9651131225475413,-0.03550995907564918,Bio,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Semicossyphus pulcher legal,0.3776662670681715,0.39093088843714197,0.9669154416595915,-0.033644231344440896,Bio,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Semicossyphus pulcher,0.4696969696969697,0.45454545454545464,1.0326157860404435,0.032095181009197914,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Semicossyphus pulcher legal,0.42307692307692313,0.4326923076923077,0.9782797567332755,-0.021959600022246867,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Panulirus interruptus,0.3921568627450981,0.11764705882352942,3.1505376344086025,1.1475731158638114,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Strongylocentrotus purpuratus,0.010444326429456542,0.0010621348911311734,1.8481357017122741,0.6141774021860059,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Macrocystis pyrifera,0.6953500801710316,0.026456440406199898,19.347749596833307,2.962576112807177,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,All urchins,0.016040487219077026,0.0061760164693772535,1.6098207657227699,0.4761228471611817,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2018,Mesocentrotus franciscanus,0.031724137931034485,0.027586206896551717,1.1100917431192663,0.1044426633675976,Den,6,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2019,Semicossyphus pulcher,0.7744448680793703,0.7308289190976427,1.0588745226561262,0.05720657296662071,Bio,7,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2019,Semicossyphus pulcher legal,0.4669078662307937,0.573223501555596,0.8177103030978122,-0.20124715779842614,Bio,7,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2019,Panulirus interruptus,0.2061315058886668,1,0.213991589988779,-1.5418185638503712,Bio,7,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2019,Panulirus interruptus legal,0,1,0.009900990099009901,-4.61512051684126,Bio,7,N,A,SMCA,ML,1241.700755,PISCO,N/A
Abalone Cove SMCA,2019,Panulirus interruptus sublegal,0.2061315058886668,1,0.213991589988779,-1.5418185638503712,Bio,7,N,A,SMCA,ML,1241.700755,PISCO,N/A
